parent,child,description_parent,description_child
millionvis,millionvis-index.html,root/hcil/millionvis,root/hcil/millionvis/index.html
millionvis,kernel-2.5.33-arch.png,root/hcil/millionvis,root/hcil/millionvis/kernel-2.5.33-arch.png
millionvis,kernel-2.5.33-drivers.png,root/hcil/millionvis,root/hcil/millionvis/kernel-2.5.33-drivers.png
millionvis,kernel-2.5.33-fs.png,root/hcil/millionvis,root/hcil/millionvis/kernel-2.5.33-fs.png
millionvis,kernel-2.5.33-include.png,root/hcil/millionvis,root/hcil/millionvis/kernel-2.5.33-include.png
millionvis,kernel-2.5.33-net.png,root/hcil/millionvis,root/hcil/millionvis/kernel-2.5.33-net.png
millionvis,kernel-2.5.33.png,root/hcil/millionvis,root/hcil/millionvis/kernel-2.5.33.png
millionvis,kernel-2.5.33.small.gif,root/hcil/millionvis,root/hcil/millionvis/kernel-2.5.33.small.gif
millionvis,kernel-2.5.33log.png,root/hcil/millionvis,root/hcil/millionvis/kernel-2.5.33log.png
millionvis,label1-small.jpg,root/hcil/millionvis,root/hcil/millionvis/label1-small.jpg
millionvis,label1.gif,root/hcil/millionvis,root/hcil/millionvis/label1.gif
millionvis,label2-small.jpg,root/hcil/millionvis,root/hcil/millionvis/label2-small.jpg
millionvis,label2.gif,root/hcil/millionvis,root/hcil/millionvis/label2.gif
millionvis,million-scatterplot-small2.jpg,root/hcil/millionvis,root/hcil/millionvis/million-scatterplot-small2.jpg
millionvis,million-treemap-small.jpg,root/hcil/millionvis,root/hcil/millionvis/million-treemap-small.jpg
millionvis,million-treemap.gif,root/hcil/millionvis,root/hcil/millionvis/million-treemap.gif
millionvis,overlap-count.jpg,root/hcil/millionvis,root/hcil/millionvis/overlap-count.jpg
millionvis,perspective-small.jpg,root/hcil/millionvis,root/hcil/millionvis/perspective-small.jpg
millionvis,perspective.jpg,root/hcil/millionvis,root/hcil/millionvis/perspective.jpg
millionvis,precslider.gif,root/hcil/millionvis,root/hcil/millionvis/precslider.gif
millionvis,precslider.jpg,root/hcil/millionvis,root/hcil/millionvis/precslider.jpg
millionvis,sd2sd-small.jpg,root/hcil/millionvis,root/hcil/millionvis/sd2sd-small.jpg
millionvis,sd2sd-small2.jpg,root/hcil/millionvis,root/hcil/millionvis/sd2sd-small2.jpg
millionvis,sd2sd.gif,root/hcil/millionvis,root/hcil/millionvis/sd2sd.gif
millionvis,shaded-rectangles-small.jpg,root/hcil/millionvis,root/hcil/millionvis/shaded-rectangles-small.jpg
millionvis,shaded-rectangles.jpg,root/hcil/millionvis,root/hcil/millionvis/shaded-rectangles.jpg
millionvis,shaded-rectangles2.jpg,root/hcil/millionvis,root/hcil/millionvis/shaded-rectangles2.jpg
millionvis,sp2sp-small.jpg,root/hcil/millionvis,root/hcil/millionvis/sp2sp-small.jpg
millionvis,sp2sp-small2.jpg,root/hcil/millionvis,root/hcil/millionvis/sp2sp-small2.jpg
millionvis,sp2sp.gif,root/hcil/millionvis,root/hcil/millionvis/sp2sp.gif
millionvis,sq2sp-small.gif,root/hcil/millionvis,root/hcil/millionvis/sq2sp-small.gif
millionvis,sq2sp-small2.gif,root/hcil/millionvis,root/hcil/millionvis/sq2sp-small2.gif
millionvis,sq2sp.gif,root/hcil/millionvis,root/hcil/millionvis/sq2sp.gif
millionvis,sq2st-small.gif,root/hcil/millionvis,root/hcil/millionvis/sq2st-small.gif
millionvis,sq2st-small2.gif,root/hcil/millionvis,root/hcil/millionvis/sq2st-small2.gif
millionvis,sq2st-small3.gif,root/hcil/millionvis,root/hcil/millionvis/sq2st-small3.gif
millionvis,sq2st.gif,root/hcil/millionvis,root/hcil/millionvis/sq2st.gif
millionvis,transp-scatterplot-small.jpg,root/hcil/millionvis,root/hcil/millionvis/transp-scatterplot-small.jpg
millionvis,transp-scatterplot.png,root/hcil/millionvis,root/hcil/millionvis/transp-scatterplot.png
hcil,muiseum,root/hcil,root/hcil/muiseum
muiseum,banner.htm,root/hcil/muiseum,root/hcil/muiseum/banner.htm
muiseum,front.htm,root/hcil/muiseum,root/hcil/muiseum/front.htm
muiseum,muiseum-index.html,root/hcil/muiseum,root/hcil/muiseum/index.html
muiseum,menu.htm,root/hcil/muiseum,root/hcil/muiseum/menu.htm
hcil,multi-cluster,root/hcil,root/hcil/multi-cluster
multi-cluster,hce_seo_shneiderman.pdf,root/hcil/multi-cluster,root/hcil/multi-cluster/hce_seo_shneiderman.pdf
multi-cluster,hce2_registration_form.html,root/hcil/multi-cluster,root/hcil/multi-cluster/hce2_registration_form.html
multi-cluster,hce_registration_form.html,root/hcil/multi-cluster,root/hcil/multi-cluster/hce_registration_form.html
multi-cluster,image-hce2,root/hcil/multi-cluster,root/hcil/multi-cluster/image-hce2
image-hce2,body1.jpg,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/body1.jpg
image-hce2,body2.jpg,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/body2.jpg
image-hce2,footer.jpg,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/footer.jpg
image-hce2,header.jpg,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/header.jpg
image-hce2,user_m1.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m1.gif
image-hce2,user_m14.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m14.gif
image-hce2,user_m15.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m15.gif
image-hce2,user_m16.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m16.gif
image-hce2,user_m17.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m17.gif
image-hce2,user_m18.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m18.gif
image-hce2,user_m19.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m19.gif
image-hce2,user_m2.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m2.gif
image-hce2,user_m2.jpg,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m2.jpg
image-hce2,user_m20.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m20.gif
image-hce2,user_m21.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m21.gif
image-hce2,user_m22.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m22.gif
image-hce2,user_m23.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m23.gif
image-hce2,user_m24.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m24.gif
image-hce2,user_m26.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m26.gif
image-hce2,user_m3.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m3.gif
image-hce2,user_m3.jpg,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m3.jpg
image-hce2,user_m30.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m30.gif
image-hce2,user_m31.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m31.gif
image-hce2,user_m33.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m33.gif
image-hce2,user_m34.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m34.gif
image-hce2,user_m35.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m35.gif
image-hce2,user_m36.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m36.gif
image-hce2,user_m4.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m4.gif
image-hce2,user_m4.jpg,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m4.jpg
image-hce2,user_m5.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m5.gif
image-hce2,user_m5.jpg,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m5.jpg
image-hce2,user_m6.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m6.gif
image-hce2,user_m7.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m7.gif
image-hce2,user_m7.jpg,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m7.jpg
image-hce2,user_m8.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m8.gif
image-hce2,user_m8.jpg,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m8.jpg
image-hce2,user_m9.gif,root/hcil/multi-cluster/image-hce2,root/hcil/multi-cluster/image-hce2/user_m9.gif
multi-cluster,multi-cluster-images,root/hcil/multi-cluster,root/hcil/multi-cluster/images
multi-cluster-images,multi.1.gif,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.1.gif
multi-cluster-images,multi.10.gif,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.10.gif
multi-cluster-images,multi.11.gif,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.11.gif
multi-cluster-images,multi.12.gif,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.12.gif
multi-cluster-images,multi.16.jpg,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.16.jpg
multi-cluster-images,multi.17.jpg,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.17.jpg
multi-cluster-images,multi.1_small.jpg,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.1_small.jpg
multi-cluster-images,multi.2.gif,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.2.gif
multi-cluster-images,multi.4.jpg,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.4.jpg
multi-cluster-images,multi.5.gif,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.5.gif
multi-cluster-images,multi.6.gif,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.6.gif
multi-cluster-images,multi.7.gif,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.7.gif
multi-cluster-images,multi.8.gif,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.8.gif
multi-cluster-images,multi.9.gif,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/multi.9.gif
multi-cluster-images,new3.gif,root/hcil/multi-cluster/images,root/hcil/multi-cluster/images/new3.gif
multi-cluster,multi-cluster-index.html,root/hcil/multi-cluster,root/hcil/multi-cluster/index.html
multi-cluster,large-image,root/hcil/multi-cluster,root/hcil/multi-cluster/large-image
large-image,c-overview.tif,root/hcil/multi-cluster/large-image,root/hcil/multi-cluster/large-image/c-overview.tif
large-image,colormapping1.tif,root/hcil/multi-cluster/large-image,root/hcil/multi-cluster/large-image/colormapping1.tif
large-image,colormapping2.tif,root/hcil/multi-cluster/large-image,root/hcil/multi-cluster/large-image/colormapping2.tif
large-image,compare.tif,root/hcil/multi-cluster/large-image,root/hcil/multi-cluster/large-image/compare.tif
large-image,coordination.tif,root/hcil/multi-cluster/large-image,root/hcil/multi-cluster/large-image/coordination.tif
large-image,dendrogram.tif,root/hcil/multi-cluster/large-image,root/hcil/multi-cluster/large-image/dendrogram.tif
large-image,detail-cutoff.tif,root/hcil/multi-cluster/large-image,root/hcil/multi-cluster/large-image/detail-cutoff.tif
large-image,highlight.tif,root/hcil/multi-cluster/large-image,root/hcil/multi-cluster/large-image/highlight.tif
large-image,minsimbar.tif,root/hcil/multi-cluster/large-image,root/hcil/multi-cluster/large-image/minsimbar.tif
large-image,reduced.tif,root/hcil/multi-cluster/large-image,root/hcil/multi-cluster/large-image/reduced.tif
large-image,s-overview.tif,root/hcil/multi-cluster/large-image,root/hcil/multi-cluster/large-image/s-overview.tif
multi-cluster,user_manual.html,root/hcil/multi-cluster,root/hcil/multi-cluster/user_manual.html
multi-cluster,user_manual2.html,root/hcil/multi-cluster,root/hcil/multi-cluster/user_manual2.html
hcil,ndl,root/hcil,root/hcil/ndl
ndl,ndlpictures,root/hcil/ndl,root/hcil/ndl/ndlpictures
ndlpictures,ndlamericanmemory.gif,root/hcil/ndl/ndlpictures,root/hcil/ndl/ndlpictures/ndlamericanmemory.gif
ndlpictures,ndlcoll-browser1.gif,root/hcil/ndl/ndlpictures,root/hcil/ndl/ndlpictures/ndlcoll-browser1.gif
ndlpictures,ndlcoll-browser2.gif,root/hcil/ndl/ndlpictures,root/hcil/ndl/ndlpictures/ndlcoll-browser2.gif
ndlpictures,ndlimagebrowser.gif,root/hcil/ndl/ndlpictures,root/hcil/ndl/ndlpictures/ndlimagebrowser.gif
ndl,ndl-index.html,root/hcil/ndl,root/hcil/ndl/index.html
ndl,ndl-related.html,root/hcil/ndl,root/hcil/ndl/ndl-related.html
ndl,ndl_secure,root/hcil/ndl,root/hcil/ndl/ndl_secure
ndl_secure,draft11,root/hcil/ndl/ndl_secure,root/hcil/ndl/ndl_secure/draft11
draft11,home9.html,root/hcil/ndl/ndl_secure/draft11,root/hcil/ndl/ndl_secure/draft11/home9.html
ndl,ndldemo,root/hcil/ndl,root/hcil/ndl/ndldemo
ndldemo,anita,root/hcil/ndl/ndldemo,root/hcil/ndl/ndldemo/anita
anita,new,root/hcil/ndl/ndldemo/anita,root/hcil/ndl/ndldemo/anita/new
new,invit,root/hcil/ndl/ndldemo/anita/new,root/hcil/ndl/ndldemo/anita/new/invit
invit,newmain.html,root/hcil/ndl/ndldemo/anita/new/invit,root/hcil/ndl/ndldemo/anita/new/invit/newmain.html
anita,newsmain.html,root/hcil/ndl/ndldemo/anita,root/hcil/ndl/ndldemo/anita/newmain.html
ndldemo,columbia,root/hcil/ndl/ndldemo,root/hcil/ndl/ndldemo/columbia
columbia,frames.html,root/hcil/ndl/ndldemo/columbia,root/hcil/ndl/ndldemo/columbia/frames.html
ndldemo,coolidge1,root/hcil/ndl/ndldemo,root/hcil/ndl/ndldemo/coolidge1
coolidge1,home1.html,root/hcil/ndl/ndldemo/coolidge1,root/hcil/ndl/ndldemo/coolidge1/home1.html
ndldemo,movie2,root/hcil/ndl/ndldemo,root/hcil/ndl/ndldemo/movie2
movie2,slideframes.html,root/hcil/ndl/ndldemo/movie2,root/hcil/ndl/ndldemo/movie2/slideframes.html
ndldemo,movieproto1,root/hcil/ndl/ndldemo,root/hcil/ndl/ndldemo/movieproto1
movieproto1,slideframes1.html,root/hcil/ndl/ndldemo/movieproto1,root/hcil/ndl/ndldemo/movieproto1/slideframes.html
ndldemo,readme.html,root/hcil/ndl/ndldemo,root/hcil/ndl/ndldemo/readme.html
ndl,ndlprints.html,root/hcil/ndl,root/hcil/ndl/ndlprints.html
hcil,network-monitoring,root/hcil,root/hcil/network-monitoring
network-monitoring,history.shtml,root/hcil/network-monitoring,root/hcil/network-monitoring/history.shtml
network-monitoring,network-monitoring-index.html,root/hcil/network-monitoring,root/hcil/network-monitoring/index.html
hcil,newcomputing,root/hcil,root/hcil/newcomputing
newcomputing,blue_swirlb190.gif,root/hcil/newcomputing,root/hcil/newcomputing/blue_swirlb190.gif
newcomputing,ch1-inspiration5.doc,root/hcil/newcomputing,root/hcil/newcomputing/ch1-inspiration5.doc
newcomputing,outline-toc.doc,root/hcil/newcomputing,root/hcil/newcomputing/outline-toc.doc
newcomputing,agencies.shtml,root/hcil/newcomputing,root/hcil/newcomputing/agencies.shtml
newcomputing,awards.shtml,root/hcil/newcomputing,root/hcil/newcomputing/awards.shtml
newcomputing,bullets_diamonds_blue_002.gif,root/hcil/newcomputing,root/hcil/newcomputing/bullets_diamonds_blue_002.gif
newcomputing,college.shtml,root/hcil/newcomputing,root/hcil/newcomputing/college.shtml
newcomputing,corporate.shtml,root/hcil/newcomputing,root/hcil/newcomputing/corporate.shtml
newcomputing,design.shtml,root/hcil/newcomputing,root/hcil/newcomputing/design.shtml
newcomputing,improve.shtml,root/hcil/newcomputing,root/hcil/newcomputing/improve.shtml
newcomputing,newcomputing-index.html,root/hcil/newcomputing,root/hcil/newcomputing/index.html
newcomputing,newcomputing-index.shtml,root/hcil/newcomputing,root/hcil/newcomputing/index.shtml
newcomputing,journalists.shtml,root/hcil/newcomputing,root/hcil/newcomputing/journalists.shtml
newcomputing,k12.shtml,root/hcil/newcomputing,root/hcil/newcomputing/k12.shtml
newcomputing,media.shtml,root/hcil/newcomputing,root/hcil/newcomputing/media.shtml
newcomputing,research.shtml,root/hcil/newcomputing,root/hcil/newcomputing/research.shtml
newcomputing,test.shtml,root/hcil/newcomputing,root/hcil/newcomputing/test.shtml
newcomputing,training.shtml,root/hcil/newcomputing,root/hcil/newcomputing/training.shtml
hcil,oldsoh,root/hcil,root/hcil/oldsoh
oldsoh,soh,root/hcil/oldsoh,root/hcil/oldsoh/soh
soh,w3-listwithabstracts.shtml,root/hcil/oldsoh/soh,root/hcil/oldsoh/soh/w3-listwithabstracts.shtml
soh,w3.shtml,root/hcil/oldsoh/soh,root/hcil/oldsoh/soh/w3.shtml
hcil,ozone,root/hcil,root/hcil/ozone
ozone,ozone-index.html,root/hcil/ozone,root/hcil/ozone/index.html
ozone,ozone.jpg,root/hcil/ozone,root/hcil/ozone/ozone.jpg
ozone,smallozone.jpg,root/hcil/ozone,root/hcil/ozone/smallozone.jpg
hcil,pad,root/hcil,root/hcil/pad
pad,chi98,root/hcil/pad,root/hcil/pad/chi98
chi98,chi98-index.html,root/hcil/pad/chi98,root/hcil/pad/chi98/index.html
chi98,jul.html,root/hcil/pad/chi98,root/hcil/pad/chi98/jul.html
chi98,shneiderman-chi98.gif,root/hcil/pad/chi98,root/hcil/pad/chi98/shneiderman-chi98.gif
chi98,shneiderman-chi98.tar.gz,root/hcil/pad/chi98,root/hcil/pad/chi98/shneiderman-chi98.tar.gz
chi98,shneiderman-chi98.zip,root/hcil/pad/chi98,root/hcil/pad/chi98/shneiderman-chi98.zip
pad,documentation,root/hcil/pad,root/hcil/pad/documentation
documentation,documentation-index.html,root/hcil/pad/documentation,root/hcil/pad/documentation/index.html
pad,download.html,root/hcil/pad,root/hcil/pad/download.html
pad,faq.html,root/hcil/pad,root/hcil/pad/faq.html
pad,pad-images,root/hcil/pad,root/hcil/pad/images
pad-images,maryland-bar.gif,root/hcil/pad/images,root/hcil/pad/images/maryland-bar.gif
pad-images,pad.gif,root/hcil/pad/images,root/hcil/pad/images/pad.gif
pad,pad-index.html,root/hcil/pad,root/hcil/pad/index.html
pad,papers,root/hcil/pad,root/hcil/pad/papers
papers,chi-95-spacescale,root/hcil/pad/papers,root/hcil/pad/papers/chi-95-spacescale
chi-95-spacescale,chi-95-spacescale.pdf,root/hcil/pad/papers/chi-95-spacescale,root/hcil/pad/papers/chi-95-spacescale/chi-95-spacescale.pdf
chi-95-spacescale,chi-95-spacescale.ps.gz,root/hcil/pad/papers/chi-95-spacescale,root/hcil/pad/papers/chi-95-spacescale/chi-95-spacescale.ps.gz
papers,chi-97-kidpad,root/hcil/pad/papers,root/hcil/pad/papers/chi-97-kidpad
chi-97-kidpad,kidpad.html,root/hcil/pad/papers/chi-97-kidpad,root/hcil/pad/papers/chi-97-kidpad/kidpad.html
chi-97-kidpad,kidpad2.html,root/hcil/pad/papers/chi-97-kidpad,root/hcil/pad/papers/chi-97-kidpad/kidpad2.html
chi-97-kidpad,kidpad3.html,root/hcil/pad/papers/chi-97-kidpad,root/hcil/pad/papers/chi-97-kidpad/kidpad3.html
chi-97-kidpad,kidpad4.html,root/hcil/pad/papers/chi-97-kidpad,root/hcil/pad/papers/chi-97-kidpad/kidpad4.html
chi-97-kidpad,kidpad5.html,root/hcil/pad/papers/chi-97-kidpad,root/hcil/pad/papers/chi-97-kidpad/kidpad5.html
chi-97-kidpad,kidpad6.html,root/hcil/pad/papers/chi-97-kidpad,root/hcil/pad/papers/chi-97-kidpad/kidpad6.html
chi-97-kidpad,kidpad7.html,root/hcil/pad/papers/chi-97-kidpad,root/hcil/pad/papers/chi-97-kidpad/kidpad7.html
chi-97-kidpad,kidpad8.html,root/hcil/pad/papers/chi-97-kidpad,root/hcil/pad/papers/chi-97-kidpad/kidpad8.html
chi-97-kidpad,kidpad9.html,root/hcil/pad/papers/chi-97-kidpad,root/hcil/pad/papers/chi-97-kidpad/kidpad9.html
chi-97-kidpad,chi-97-kidpad-images,root/hcil/pad/papers/chi-97-kidpad,root/hcil/pad/papers/chi-97-kidpad/images
chi-97-kidpad-images,end_arrow_left.gif,root/hcil/pad/papers/chi-97-kidpad/images,root/hcil/pad/papers/chi-97-kidpad/images/end_arrow_left.gif
chi-97-kidpad-images,right_arrow.gif,root/hcil/pad/papers/chi-97-kidpad/images,root/hcil/pad/papers/chi-97-kidpad/images/right_arrow.gif
chi-97-kidpad,chi-97-kidpad-index.html,root/hcil/pad/papers/chi-97-kidpad,root/hcil/pad/papers/chi-97-kidpad/index.html
papers,chi-98-sdg,root/hcil/pad/papers,root/hcil/pad/papers/chi-98-sdg
chi-98-sdg,chi-98-sdg.pdf,root/hcil/pad/papers/chi-98-sdg,root/hcil/pad/papers/chi-98-sdg/chi-98-sdg.pdf
chi-98-sdg,chi-98-sdg-index.html,root/hcil/pad/papers/chi-98-sdg,root/hcil/pad/papers/chi-98-sdg/index.html
papers,hypertext-98-padprints,root/hcil/pad/papers,root/hcil/pad/papers/hypertext-98-padprints
hypertext-98-padprints,hypertext-98-padprints.pdf,root/hcil/pad/papers/hypertext-98-padprints,root/hcil/pad/papers/hypertext-98-padprints/hypertext-98-padprints.pdf
hypertext-98-padprints,hypertext-98-padprints.ps.gz,root/hcil/pad/papers/hypertext-98-padprints,root/hcil/pad/papers/hypertext-98-padprints/hypertext-98-padprints.ps.gz
hypertext-98-padprints,hypertext-98-padprints-index.html,root/hcil/pad/papers/hypertext-98-padprints,root/hcil/pad/papers/hypertext-98-padprints/index.html
papers,papers-index.html,root/hcil/pad/papers,root/hcil/pad/papers/index.html
papers,jvlc-96-pad,root/hcil/pad/papers,root/hcil/pad/papers/jvlc-96-pad
jvlc-96-pad,jvlc-96-pad-index.html,root/hcil/pad/papers/jvlc-96-pad,root/hcil/pad/papers/jvlc-96-pad/index.html
jvlc-96-pad,jvlc-96-pad.pdf,root/hcil/pad/papers/jvlc-96-pad,root/hcil/pad/papers/jvlc-96-pad/jvlc-96-pad.pdf
jvlc-96-pad,jvlc-96-pad.ps.gz,root/hcil/pad/papers/jvlc-96-pad,root/hcil/pad/papers/jvlc-96-pad/jvlc-96-pad.ps.gz
papers,siggraph-93-origpad,root/hcil/pad/papers,root/hcil/pad/papers/siggraph-93-origpad
siggraph-93-origpad,siggraph-93-origpad.pdf,root/hcil/pad/papers/siggraph-93-origpad,root/hcil/pad/papers/siggraph-93-origpad/siggraph-93-origpad.pdf
siggraph-93-origpad,siggraph-93-origpad.ps.gz,root/hcil/pad/papers/siggraph-93-origpad,root/hcil/pad/papers/siggraph-93-origpad/siggraph-93-origpad.ps.gz
pad,pad-press,root/hcil/pad,root/hcil/pad/press
pad-press,baltimore-sun,root/hcil/pad/press,root/hcil/pad/press/baltimore-sun
baltimore-sun,sun-kidpad.html,root/hcil/pad/press/baltimore-sun,root/hcil/pad/press/baltimore-sun/kidpad.html
baltimore-sun,kidsoft.jpg,root/hcil/pad/press/baltimore-sun,root/hcil/pad/press/baltimore-sun/kidsoft.jpg
baltimore-sun,kidsoft2.jpg,root/hcil/pad/press/baltimore-sun,root/hcil/pad/press/baltimore-sun/kidsoft2.jpg
pad-press,chronicle.html,root/hcil/pad/press,root/hcil/pad/press/chronicle.html
pad-press,pad-press-index.html,root/hcil/pad/press,root/hcil/pad/press/index.html
pad-press,sony-license-announcement.html,root/hcil/pad/press,root/hcil/pad/press/sony-license-announcement.html
pad,sitemap,root/hcil/pad,root/hcil/pad/sitemap
sitemap,sitemap-index.html,root/hcil/pad/sitemap,root/hcil/pad/sitemap/index.html
pad,tour,root/hcil/pad,root/hcil/pad/tour
tour,tour-index.html,root/hcil/pad/tour,root/hcil/pad/tour/index.html
hcil,partnerships,root/hcil,root/hcil/partnerships
partnerships,partnerships-index.html,root/hcil/partnerships,root/hcil/partnerships/index.html
partnerships,partnerships-index.shtml,root/hcil/partnerships,root/hcil/partnerships/index.shtml
partnerships,sponsors.shtml,root/hcil/partnerships,root/hcil/partnerships/sponsors.shtml
hcil,pda,root/hcil,root/hcil/pda
pda,triggersiii.cpt.hqx,root/hcil/pda,root/hcil/pda/triggersiii.cpt.hqx
pda,demo.gif,root/hcil/pda,root/hcil/pda/demo.gif
pda,pda-index.html,root/hcil/pda,root/hcil/pda/index.html
pda,thesis,root/hcil/pda,root/hcil/pda/thesis
thesis,thesis-draft,root/hcil/pda/thesis,root/hcil/pda/thesis/thesis-draft
thesis-draft,pda.html,root/hcil/pda/thesis/thesis-draft,root/hcil/pda/thesis/thesis-draft/pda.html
thesis-draft,postscript.html,root/hcil/pda/thesis/thesis-draft,root/hcil/pda/thesis-draft/postscript.html
hcil,perseus,root/hcil,root/hcil/perseus
perseus,perseus-index.html,root/hcil/perseus,root/hcil/perseus/index.html
hcil,photolib,root/hcil,root/hcil/photolib
photolib,caption-small.jpg,root/hcil/photolib,root/hcil/photolib/caption-small.jpg
photolib,caption.jpg,root/hcil/photolib,root/hcil/photolib/caption.jpg
photolib,florida2000,root/hcil/photolib,root/hcil/photolib/florida2000
florida2000,florida2000-images,root/hcil/photolib/florida2000,root/hcil/photolib/florida2000/images
florida2000-images,meetcj.jpg,root/hcil/photolib/florida2000/images,root/hcil/photolib/florida2000/images/meetcj.jpg
florida2000,page1.html,root/hcil/photolib/florida2000,root/hcil/photolib/florida2000/page1.html
florida2000,florida2000-index.html,root/hcil/photolib/florida2000,root/hcil/photolib/florida2000/index.html
photolib,hcildatadictionary.doc,root/hcil/photolib,root/hcil/photolib/hcildatadictionary.doc
photolib,help-small.jpg,root/hcil/photolib,root/hcil/photolib/help-small.jpg
photolib,help.jpg,root/hcil/photolib,root/hcil/photolib/help.jpg
photolib,pfweb3.jpg,root/hcil/photolib,root/hcil/photolib/pfweb3.jpg
photolib,pfregister.html,root/hcil/photolib,root/hcil/photolib/pfregister.html
photolib,photouserstasks.doc,root/hcil/photolib,root/hcil/photolib/photouserstasks.doc
photolib,ss-storystarter-small.jpg,root/hcil/photolib,root/hcil/photolib/ss-storystarter-small.jpg
photolib,ss-storystarter.jpg,root/hcil/photolib,root/hcil/photolib/ss-storystarter.jpg
photolib,bibliography.shtml,root/hcil/photolib,root/hcil/photolib/bibliography.shtml
photolib,bibliography2.shtml,root/hcil/photolib,root/hcil/photolib/bibliography2.shtml
photolib,edit-small.jpg,root/hcil/photolib,root/hcil/photolib/edit-small.jpg
photolib,edit.jpg,root/hcil/photolib,root/hcil/photolib/edit.jpg
photolib,photolib-index.html,root/hcil/photolib,root/hcil/photolib/index.html
photolib,photolib-index.shtml,root/hcil/photolib,root/hcil/photolib/index.shtml
photolib,licensing3.shtml,root/hcil/photolib,root/hcil/photolib/licensing.shtml
photolib,members.shtml,root/hcil/photolib,root/hcil/photolib/members.shtml
photolib,p17-schneiderman.pdf,root/hcil/photolib,root/hcil/photolib/p17-schneiderman.pdf
photolib,paper,root/hcil/photolib,root/hcil/photolib/paper
paper,directannotation7.doc,root/hcil/photolib/paper,root/hcil/photolib/paper/directannotation7.doc
